depth_top_km,depth_bot_km,depth_mid_km,density_gcc,region,region_zh,shell_mass_kg,element,ppm_mass,shell_element_mass_kg
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Na,2670.6679574056147,8.298942201370605e+18
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,K,240.7307855626327,7.480566312764605e+17
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,P,96.01634493447935,2.9836509431602323e+17
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ni,1964.553487749364,6.104733387437289e+18
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,O,439900.755169763,1.3669654931718202e+21
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Li,1.6,4971905056700498.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Rb,0.6,1864464396262686.8
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Sr,21.0,6.525625386919404e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ba,6.8,2.1130596490977116e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Cs,0.021,65256253869194.04
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Zr,10.5,3.262812693459702e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Hf,0.28,870083384922587.2
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Nb,0.7,2175208462306468.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ta,0.037,114975304436199.02
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Y,4.3,1.3361994839882588e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,La,0.6,1864464396262686.8
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ce,1.6,4971905056700498.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Pr,0.23,714711351900696.6
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Nd,1.25,3884300825547264.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Sm,0.4,1242976264175124.5
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Eu,0.15,466116099065671.7
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Gd,0.54,1678017956636418.2
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Tb,0.1,310744066043781.1
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Dy,0.67,2081985242493334.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ho,0.15,466116099065671.7
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Er,0.44,1367273890592637.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Tm,0.068,211305964909771.2
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Yb,0.44,1367273890592637.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Lu,0.067,208198524249333.38
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,U,0.0203,63081045406887.56
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Th,0.0795,247041532504806.03
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Pb,0.15,466116099065671.7
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,V,82.0,2.5481013415590054e+17
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Sc,16.0,4.9719050567004984e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Cu,30.0,9.322321981313434e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Zn,55.0,1.709092363240796e+17
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Co,105.0,3.262812693459702e+17
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ga,4.0,1.2429762641751246e+16
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ge,1.3,4039672858569155.0
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Mo,0.05,155372033021890.56
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,B,0.3,932232198131343.4
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Os,0.0034,10565298245488.559
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ir,0.0032,9943810113400.998
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Ru,0.005,15537203302189.059
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Pt,0.0076,23616549019327.367
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Pd,0.0039,12119018575707.463
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Re,0.00028,870083384922.5872
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,Au,0.001,3107440660437.812
397.634,399.634,398.634,3.4663,mantle,地幔,3.1074406604378116e+21,S,250.0,7.768601651094529e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Si,210357.0239680426,6.532342451680364e+20
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ti,1204.615875798172,3.740765711079832e+18
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Al,23552.353864260498,7.313853280595951e+19
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Cr,2668.2157894736847,8.285770041351558e+18
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Fe,62956.784968684755,1.9550346896651737e+20
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Mn,1045.4792782633212,3.2465893189234166e+18
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Mg,227972.45657568236,7.079365013879578e+20
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ca,25370.345934379457,7.878405229108994e+19
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Na,2670.6679574056147,8.293384905061946e+18
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,K,240.7307855626327,7.475557032961484e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,P,96.01634493447935,2.981652973784086e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ni,1964.553487749364,6.100645419176257e+18
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,O,439900.755169763,1.3660501196091496e+21
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Li,1.6,4968575674599966.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Rb,0.6,1863215877974987.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Sr,21.0,6.521255572912454e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ba,6.8,2.1116446617049852e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Cs,0.021,65212555729124.55
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Zr,10.5,3.260627786456227e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Hf,0.28,869500743054994.1
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Nb,0.7,2173751857637485.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ta,0.037,114898312475124.19
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Y,4.3,1.3353047125487406e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,La,0.6,1863215877974987.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ce,1.6,4968575674599966.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Pr,0.23,714232753223745.1
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Nd,1.25,3881699745781223.0
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Sm,0.4,1242143918649991.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Eu,0.15,465803969493746.75
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Gd,0.54,1676894290177488.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Tb,0.1,310535979662497.9
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Dy,0.67,2080591063738735.8
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ho,0.15,465803969493746.75
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Er,0.44,1366358310514990.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Tm,0.068,211164466170498.53
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Yb,0.44,1366358310514990.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Lu,0.067,208059106373873.6
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,U,0.0203,63038803871487.055
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Th,0.0795,246876103831685.8
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Pb,0.15,465803969493746.75
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,V,82.0,2.5463950332324826e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Sc,16.0,4.9685756745999656e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Cu,30.0,9.316079389874934e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Zn,55.0,1.7079478881437382e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Co,105.0,3.260627786456227e+17
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ga,4.0,1.2421439186499914e+16
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ge,1.3,4036967735612472.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Mo,0.05,155267989831248.94
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,B,0.3,931607938987493.5
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Os,0.0034,10558223308524.928
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ir,0.0032,9937151349199.932
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Ru,0.005,15526798983124.893
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Pt,0.0076,23600734454349.84
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Pd,0.0039,12110903206837.414
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Re,0.00028,869500743054.9939
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,Au,0.001,3105359796624.979
399.634,401.634,400.634,3.4663,mantle,地幔,3.1053597966249786e+21,S,250.0,7.763399491562446e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Si,210357.0239680426,6.527966674568414e+20
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ti,1204.615875798172,3.7382599090492754e+18
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Al,23552.353864260498,7.308953997984525e+19
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Cr,2668.2157894736847,8.280219707276145e+18
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Fe,62956.784968684755,1.9537250834846364e+20
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Mn,1045.4792782633212,3.244414547570149e+18
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Mg,227972.45657568236,7.074622806375298e+20
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ca,25370.345934379457,7.873127773810957e+19
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Na,2670.6679574056147,8.287829470068052e+18
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,K,240.7307855626327,7.47054943092502e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,P,96.01634493447935,2.9796556735912416e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ni,1964.553487749364,6.09655882010543e+18
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,O,439900.755169763,1.365135052634113e+21
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Li,1.6,4965247407615078.0
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Rb,0.6,1861967777855654.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Sr,21.0,6.5168872224947896e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ba,6.8,2.110230148236408e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Cs,0.021,65168872224947.9
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Zr,10.5,3.2584436112473948e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Hf,0.28,868918296332638.8
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Nb,0.7,2172295740831596.5
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ta,0.037,114821346301098.66
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Y,4.3,1.334410240796552e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,La,0.6,1861967777855654.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ce,1.6,4965247407615078.0
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Pr,0.23,713754314844667.4
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Nd,1.25,3879099537199279.5
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Sm,0.4,1241311851903769.5
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Eu,0.15,465491944463913.56
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Gd,0.54,1675771000070088.8
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Tb,0.1,310327962975942.4
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Dy,0.67,2079197351938814.0
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ho,0.15,465491944463913.56
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Er,0.44,1365443037094146.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Tm,0.068,211023014823640.8
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Yb,0.44,1365443037094146.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Lu,0.067,207919735193881.4
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,U,0.0203,62996576484116.29
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Th,0.0795,246710730565874.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Pb,0.15,465491944463913.56
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,V,82.0,2.5446892964027274e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Sc,16.0,4.9652474076150776e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Cu,30.0,9.30983888927827e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Zn,55.0,1.706803796367683e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Co,105.0,3.2584436112473946e+17
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ga,4.0,1.2413118519037694e+16
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ge,1.3,4034263518687251.0
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Mo,0.05,155163981487971.2
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,B,0.3,930983888927827.1
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Os,0.0034,10551150741182.041
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ir,0.0032,9930494815230.156
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Ru,0.005,15516398148797.12
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Pt,0.0076,23584925186171.62
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Pd,0.0039,12102790556061.75
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Re,0.00028,868918296332.6385
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,Au,0.001,3103279629759.424
401.634,403.634,402.634,3.4663,mantle,地幔,3.1032796297594237e+21,S,250.0,7.75819907439856e+17
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Si,210357.0239680426,6.52359236353495e+20
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ti,1204.615875798172,3.735754946573009e+18
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Al,23552.353864260498,7.304056356849036e+19
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Cr,2668.2157894736847,8.274671232807646e+18
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Fe,62956.784968684755,1.9524159160799776e+20
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Mn,1045.4792782633212,3.2422405048612823e+18
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Mg,227972.45657568236,7.069882187719862e+20
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ca,25370.345934379457,7.867852086693401e+19
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Na,2670.6679574056147,8.282275896390106e+18
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,K,240.7307855626327,7.465543506656282e+17
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,P,96.01634493447935,2.977659042582126e+17
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ni,1964.553487749364,6.092473590225681e+18
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,O,439900.755169763,1.3642202922469053e+21
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Li,1.6,4961920255746544.0
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Rb,0.6,1860720095904954.2
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Sr,21.0,6.512520335667339e+16
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ba,6.8,2.1088161086922812e+16
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Cs,0.021,65125203356673.4
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Zr,10.5,3.2562601678336696e+16
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Hf,0.28,868336044755645.4
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Nb,0.7,2170840111889113.2
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ta,0.037,114744405914138.83
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Y,4.3,1.3335160687318838e+16
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,La,0.6,1860720095904954.2
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ce,1.6,4961920255746544.0
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Pr,0.23,713276036763565.8
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Nd,1.25,3876500199801987.5
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Sm,0.4,1240480063936636.0
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Eu,0.15,465180023976238.56
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Gd,0.54,1674648086314459.0
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Tb,0.1,310120015984159.0
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Dy,0.67,2077804107093865.8
403.634,405.634,404.634,3.4663,mantle,地幔,3.1012001598415904e+21,Ho,0.15,465180023976238.56
